WISE Name,Catalog,GLong,GLat,RA_1,Dec_1,Radius_1,HII Region,Membership,VLSR<br>(km/s),Author,VLSR (Mol.)<br>(km/s),Mol. Author,Molecule,KDAR,Dist.<br>(kpc),Err Dist.<br>(kpc),Dist. Method,Dist. Author,RGal<br>(kpc),z<br>(pc),GLIMPSE 8um<br>(Jy),WISE 12um<br>(Jy),WISE 22um<br>(Jy),MIPSGAL 24um<br>(Jy),Hi-Gal 70um<br>(Jy),Hi-Gal 160um<br>(Jy),HRDS 3cm<br>(Jy),MAGPIS 20cm<br>(Jy),VGPS 21cm<br>(Jy),Other Names,# tileid,name,iauName,npix,nnested,nnested_ext,nested_ext,morph_type,bbox_x,bbox_y,bbox_w,bbox_h,bbox_rot_x,bbox_rot_y,bbox_rot_w,bbox_rot_h,bbox_rot_theta,x0,y0,l,b,ra_2,dec_2,x0_w,y0_w,l_w,b_w,radius_2,radius_wcs,x0_mincircle,y0_mincircle,radius_mincircle,x0_mincircle_wcs,y0_mincircle_wcs,radius_mincircle_wcs,minSize_wcs,maxSize_wcs,S,Smin,Smax,Smean,Smedian,Sstddev,Sbkg,Sbkg_interp,Sbkg_fit,Serr_bkg,Serr_noise,Snoise,Stot,Stot_err,flux,fluxErr,Stot_nested,Stot_err_nested,Stot_noPS,Stot_err_noPS,flux_noPS,flux_err_noPS,is_flux_reliable,border,classname,classid,objname,GroupID,GroupSize,VLSR (Mean)<br>(km/s),Dist<br>(kpc),Dist_err<br>(kpc),log(N_{Ly})
G358.530+00.055,K,358.53,0.056,265.46395,-30.158421,42.5,,,-212.6,Anderson et al. (2011),,,,,8.34,,Nuclear Disk,,0.218052,8.30768,0.0,0.0,0.0,0.0,0.0,0.0,424.31,0.0,0.0,FA050,G357.5+000,S140,G358.533+00.058,971,0,0,NONE,0,1266.5,3889.0,55,34,1267.4,3889.3,31.4,53.3,82.9,1270.2,3888.3,358.53289,0.05806,265.46369,-30.15488,1273.2,3888.3,358.53162,0.05802,32.3,0.808,1265.8,3882.3,27.4,358.53471,0.05553,0.684,0.785,1.334,4.556788840680383,0.0015082788886502,0.0089379847049713,0.0046928824311847,0.0047627086751163,0.0015382396891537,1.300258965848479,2.333345597589032,2.392779523737218,0.0702290894727464,0.025022381221732,0.7797192409499234,3.256529874831904,0.0745536355262217,0.1010400021577881,0.0023131676305684,0.0,0.0,3.256529874831904,0.0745536355262217,0.1010400021577881,0.0023131676305684,1,0,HII,6,G358.530+00.055,,,-212.6,8.15,3.27,46.81326416292431
G358.397-00.861,K,358.397,-0.86,266.28786,-30.752583,261.4,,,5.3,Anderson et al. (2011),,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,326.504,0.0,0.0,FA049,G357.5+000,S30075,G358.386-00.842,15739,1,0,NONE,0,1615.5,1723.0,171,166,1626.3,1731.8,128.7,161.9,45.0,1623.9,1729.3,358.38557,-0.84157,266.26225,-30.75251,1631.6,1737.8,358.38239,-0.83805,119.2,2.98,1616.9,1721.4,88.5,358.38851,-0.84487,2.212,3.218,4.048,7.28724741022728,-0.0002229126112069,0.0019031383562833,0.0004514509065219,0.0003930779057554,0.0003626566620309,-4.087355840901727,-2.084173178574785,1.1905263252996825,0.1300874744713319,0.0160653489480398,2.015481103892061,11.374603251129008,0.1310757279253169,0.3529185916334896,0.0040668725119837,0.0395249996372058,0.0041040060138545,11.335078251491804,0.1311399607919472,0.3516922537210096,0.0040688654582278,1,0,HII,6,G358.397-00.861,,,5.3,2.78,0.22,46.42070799322737
G357.966-00.168,K,357.966,-0.168,265.33862,-30.755493,42.5,,,-1.3,Anderson et al. (2011),-5.1,Bronfman; Nyman; & May (1996),CS,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,230.823,0.0,0.0,FA046,G357.5+000,S30067,G357.966-00.168,491,0,0,NONE,0,2630.5,3346.5,25,25,2629.5,3346.0,24.0,23.0,90.0,2629.7,3345.5,357.9664,-0.16813,265.33922,-30.75535,2630.0,3345.9,357.96628,-0.16796,17.7,0.442,2629.6,3345.7,13.0,357.96642,-0.16803,0.324,0.575,0.6,1.6383766803337494,0.0001472213480155,0.0100549980998039,0.0033368160495595,0.0022462597116827,0.0029204014518846,0.0279590473761345,0.1044585698746188,0.1029073338173423,0.0076783764224916,0.0033067019520399,0.0732716206973467,1.6104176329576148,0.0083601281261174,0.0499662546831008,0.0002593887961632,0.0,0.0,1.6104176329576148,0.0083601281261174,0.0499662546831008,0.0002593887961632,1,0,HII,6,G357.966-00.168,,,-1.3,12.41,0.25,46.87267595890269
G357.484-00.037,K,357.484,-0.036,264.91034,-31.09417,42.5,,,15,Anderson et al. (2011),,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,59.1587,0.0,0.0,FA045,G357.5+000,S2370,G357.484-00.034,507,0,0,NONE,0,3787.0,3669.5,22,31,3787.4,3668.2,29.1,20.8,79.4,3786.9,3668.1,357.48423,-0.03371,264.90822,-31.09277,3786.7,3664.3,357.48429,-0.03529,19.0,0.475,3785.5,3669.0,15.4,357.48479,-0.03333,0.385,0.521,0.728,1.487425077102671,5.005059574614279e-05,0.0180584844201803,0.0014108046157743,0.000861589476699,0.0013878142344849,-0.0030472419110992,0.0476252897387424,0.0628827061419226,0.0029313506685142,0.0013127839270829,0.0295595099938762,1.49047231901377,0.003211887043625,0.0462447243285457,9.965487383566362e-05,0.0,0.0,1.49047231901377,0.003211887043625,0.0462447243285457,9.965487383566362e-05,1,0,HII,6,G357.484-00.037,,,15.0,12.38,0.25,46.836959082888605
G356.560-00.086,K,356.56,-0.086,264.38107,-31.902033,102.7,,,4.9,Anderson et al. (2011),,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,440.176,0.0,0.0,FA043,G357.5+000,S30007,G356.586-00.092,22266,2,0,NONE,0,5944.5,3525.5,177,179,5945.4,3529.7,189.4,150.9,33.4,5943.1,3527.6,356.58577,-0.09223,264.40354,-31.88362,5978.4,3540.7,356.57103,-0.08678,125.9,3.147,5949.7,3523.1,95.2,356.58301,-0.09414,2.38,3.772,4.736,13.289303735629604,-0.0001004264486255,0.0045128804631531,0.000267057124199,0.0002106773390551,0.0002184235279711,-1.5085520223874482,-1.4496367680494155,-0.9991219121270188,0.0300865129767684,0.0062352586865354,0.930412589915118,14.797855758017052,0.0307258313799524,0.4591314789635884,0.0009533270653905,1.8236608269508,0.0656917495917104,12.974194931066252,0.072522290907067,0.4025489506366545,0.002250141319559,1,0,HII,6,G356.560-00.086,,,4.9,12.34,0.25,47.77390461687914
G356.472+00.001,K,356.472,0.002,264.23819,-31.929194,27.0,,,4.6,Anderson et al. (2011),,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,360.244,0.0,0.0,FA042,G357.5+000,S5842,G356.472+00.002,389,0,0,NONE,0,6216.0,3755.5,20,25,6215.5,3755.0,24.0,19.0,90.0,6216.2,3754.8,356.47194,0.0024,264.23752,-31.92888,6216.1,3754.3,356.47197,0.00219,16.0,0.4,6216.5,3755.0,13.2,356.47182,0.0025,0.33,0.475,0.6,2.070676590083167,0.0013746742624789,0.0129910688847303,0.0053230760670518,0.0046881716698408,0.0030182347501804,0.2504923461179714,0.3105081812563548,0.396283160293619,0.0145337689993209,0.0041899307857029,0.0826383523293744,1.820184243965196,0.0151256722599229,0.0564746607605768,0.0004693026063086,0.0,0.0,1.820184243965196,0.0151256722599229,0.0564746607605768,0.0004693026063086,1,0,HII,6,G356.472+00.001,,,4.6,12.33,0.24,46.92023538263685
G356.232+00.049,K,356.232,0.05,264.03823,-32.105687,64.7,,,9.3,Anderson et al. (2011),,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,223.71,0.0,0.0,FA040,G357.5+000,S6594,G356.236+00.058,9900,1,0,NONE,0,6777.5,3881.0,125,136,6786.6,3891.5,98.5,155.7,26.9,6783.3,3889.0,356.23559,0.05833,264.03193,-32.098,6784.2,3891.1,356.23525,0.0592,92.4,2.309,6763.0,3879.5,78.4,356.24407,0.05438,1.959,2.462,3.894,5.679585908463345,-6.607091199839488e-05,0.0033732391893863,0.0004455759912451,0.0003174107696395,0.0003805076795413,-0.43170819113584,0.6590676590757311,0.7932904389428626,0.0254099504342499,0.0044528891481055,0.4430568761193441,6.111294099599185,0.0257971665660467,0.1896144647044742,0.000800405912331,0.0199324751916719,0.0017251840869472,6.091361624407513,0.0258547880086109,0.1889960219406164,0.0008021937266318,1,0,HII,6,G356.232+00.049,,,9.3,12.93,0.27,47.48610531145895
G355.663+00.377,K,355.663,0.378,263.34756,-32.40626,42.5,,,-2.6,Anderson et al. (2011),,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,156.307,0.0,0.0,FA036,G354.5+000,S500058,G355.663+00.378,1363,0,0,NONE,0,960.0,4657.0,44,42,958.9,4655.9,38.3,44.9,80.5,958.2,4655.8,355.66293,0.37785,263.3476,-32.40635,959.0,4655.6,355.66261,0.37776,30.4,0.76,958.0,4658.4,24.4,355.66303,0.37894,0.611,0.958,1.122,4.290149523404125,-6.420674617402256e-05,0.0125982919707894,0.002947000769501,0.0019519365741871,0.0026958778243966,-0.2269962800026405,-0.234006861321188,-0.1508725931296292,0.004443365649086,0.0017826630724643,0.0658138347127089,4.517145803406765,0.0047876284234896,0.1401529969832758,0.0001485452321437,0.0,0.0,4.517145803406765,0.0047876284234896,0.1401529969832758,0.0001485452321437,1,0,HII,6,G355.663+00.377,,,-2.6,11.04,1.47,47.74359669287806
G354.979-00.527,K,354.979,-0.527,263.81085,-33.471514,156.6,,,0.3,Anderson et al. (2011),,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,244.497,0.0,0.0,FA031,G354.5+000,S500218,G354.980-00.529,8636,0,0,NONE,0,2598.0,2482.5,122,103,2596.8,2475.9,90.6,118.4,39.6,2596.3,2479.4,354.9803,-0.52902,263.81417,-33.47175,2592.3,2486.3,354.98199,-0.52613,79.8,1.996,2597.5,2477.0,62.1,354.97982,-0.53001,1.552,2.265,2.959,6.897375857021123,-0.0001291254156967,0.0032613347284495,0.0007433607684206,0.000431747699622,0.0007783738615661,-0.6248679857846582,-1.195376677598055,-1.0878105557441644,0.0237953459945232,0.0025938894587543,0.2410503581397718,7.522243842805781,0.0239363061795948,0.2333918506268079,0.0007426691972726,0.0,0.0,7.522243842805781,0.0239363061795948,0.2333918506268079,0.0007426691972726,1,0,HII,6,G354.979-00.527,,,0.3,11.01,1.74,47.85537274276047
G354.727+00.302,K,354.727,0.303,262.81373,-33.231153,55.9,,,95.3,Anderson et al. (2011),,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1074.34,0.0,0.0,FA029,G354.5+000,S30005,G354.725+00.300,217,0,0,NONE,0,3210.5,4469.5,17,17,3209.5,4469.0,16.0,15.0,90.0,3209.8,4469.1,354.72467,0.30004,262.81506,-33.23465,3209.6,4469.3,354.72475,0.30013,12.0,0.301,3210.0,4469.2,8.5,354.7246,0.30009,0.211,0.375,0.4,6.320785277232062,0.0007281732396222,0.1323300302028656,0.0172716685278165,0.0099786864593625,0.0168461349870032,0.0222507945331017,0.2983428039388838,0.34884465433841,0.0054972728686006,0.0014812997183796,0.0218209074440251,6.29853448269896,0.0056933520747907,0.1954239519315499,0.0001766470224541,0.0,0.0,6.29853448269896,0.0056933520747907,0.1954239519315499,0.0001766470224541,1,0,HII,6,G354.727+00.302,,,95.3,13.40,2.71,47.52465627281257
G354.714+00.288,K,354.714,0.289,262.81916,-33.24968,55.3,,,95.3,Anderson et al. (2011),,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1074.34,0.0,0.0,FA029,G354.5+000,S500236,G354.717+00.293,2138,0,0,NONE,0,3225.0,4456.5,62,57,3222.5,4450.6,57.6,54.5,23.2,3227.0,4451.9,354.71749,0.29286,262.81753,-33.2446,3235.1,4446.7,354.71413,0.29069,42.1,1.053,3225.5,4453.5,32.9,354.71813,0.29356,0.823,1.362,1.441,15.148208212189274,2.409469016129151e-05,0.0693869516253471,0.0023322793964587,0.0017681546742096,0.0020246155921188,0.0312411322871412,0.092837731891694,0.3372937836051275,0.0013791272269753,0.0023817775879965,0.1101298517906178,15.116967079902134,0.0027522456988552,0.4690325116244687,8.539363126998958e-05,0.0,0.0,15.116967079902134,0.0027522456988552,0.4690325116244687,8.539363126998958e-05,1,0,HII,6,G354.714+00.288,,,95.3,10.62,1.61,47.52128647509411
G354.611+00.483,K,354.611,0.483,262.55734,-33.228899,130.0,,G354.610+00.484,-23.4,Anderson et al. (2011),-21,Bronfman; Nyman; & May (1996),CS,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1189.66,0.0,0.0,FA028,G354.5+000,S500231,G354.611+00.487,8271,0,0,NONE,0,3484.0,4914.5,108,117,3483.6,4920.9,86.7,125.7,43.8,3483.1,4916.7,354.61081,0.48653,262.55399,-33.22727,3491.3,4899.5,354.60737,0.47936,79.6,1.99,3479.0,4916.5,63.9,354.6125,0.48646,1.598,2.168,3.143,39.518918140766175,-9.709361620480196e-05,0.0550212785601615,0.0015901716053896,0.0011710748076438,0.0013776092737074,-0.9448252067995782,-0.5636449806298626,-0.5741995106114336,0.0143419224411307,0.0027496774565222,0.2500695217262454,40.46374334756575,0.0146031320415284,1.2554642126110604,0.0004530898071563,0.0,0.0,40.46374334756575,0.0146031320415284,1.2554642126110604,0.0004530898071563,1,0,HII,6,G354.611+00.483,,,-23.4,10.72,1.61,47.50303837373475
G354.589+00.005,K,354.589,0.005,263.0214,-33.509649,130.0,,,-32.1,Anderson et al. (2011),,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,857.701,0.0,0.0,FA027,G354.5+000,S500241,G354.591+00.004,10816,0,0,NONE,0,3528.0,3751.5,122,143,3526.6,3760.3,127.1,124.3,30.3,3531.5,3757.7,354.59064,0.00361,263.02412,-33.50915,3538.2,3762.3,354.58781,0.00555,94.0,2.35,3523.0,3751.0,73.0,354.59417,0.00083,1.825,3.108,3.178,20.053372804482933,0.0002498136600479,0.0083062667399644,0.0017170389413206,0.0014777895994484,0.0010381778410432,0.3924351495457813,3.6707877616014777,5.279431444868601,0.0776310071266029,0.0079037385593096,0.8219888101682041,19.66093765493715,0.0780323160665156,0.6100177979118127,0.0024211002775292,0.0,0.0,19.66093765493715,0.0780323160665156,0.6100177979118127,0.0024211002775292,1,0,HII,6,G354.589+00.005,,,-32.1,8.49,1.96,46.51923350290749
G353.221-00.243,K,353.221,-0.243,262.36304,-34.788692,178.5,,,-8.3,Anderson et al. (2011),-17.3,Bronfman; Nyman; & May (1996),CS,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,301.746,0.0,0.0,FA025,G354.5+000,S500264,G353.215-00.244,10882,0,0,NONE,0,6830.0,3167.0,112,140,6831.3,3168.1,136.9,111.1,85.0,6833.7,3163.5,353.21457,-0.24394,262.36011,-34.79482,6830.6,3164.7,353.21586,-0.24345,89.6,2.241,6841.2,3166.0,71.8,353.21145,-0.2429,1.795,2.778,3.423,7.629203531178064,0.0001485599641455,0.0032606157474219,0.0005865047217257,0.0005201611784286,0.0002400012247916,1.4311860428832006,3.8676919843138062,4.1003731828851215,0.1205240249563979,0.0137473953229826,1.4340846335577249,6.198017488294863,0.1213055294282037,0.1923052219576667,0.0037637336140851,0.0,0.0,6.198017488294863,0.1213055294282037,0.1923052219576667,0.0037637336140851,1,0,HII,6,G353.221-00.243,,,-8.3,17.66,1.72,48.47837433689634
G352.611+00.176,K,352.612,0.176,261.52541,-35.062289,67.7,,,-50.4,Anderson et al. (2011),,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,468.64,0.0,0.0,FA019,G351.5+000,S30004,G352.610+00.177,2543,0,0,NONE,0,1087.5,4176.0,63,56,1085.5,4172.8,51.9,63.4,49.1,1085.8,4174.7,352.60974,0.17737,261.52289,-35.06347,1082.4,4173.9,352.61117,0.17705,42.1,1.054,1086.5,4175.0,32.8,352.60945,0.1775,0.819,1.299,1.586,11.109042215713998,0.0004156198992859,0.0157819539308547,0.0040437351034316,0.0029770825058221,0.003153891044612,1.3176699461444514,1.7555893165434269,1.773537491733039,0.0650099035045821,0.0072532098990413,0.3657660781346184,9.791372269569546,0.0654132754684753,0.3037958542591541,0.0020295706621834,0.0,0.0,9.791372269569546,0.0654132754684753,0.3037958542591541,0.0020295706621834,1,0,HII,6,G352.611+00.176,,,-50.4,18.07,1.83,47.46502272614039
G352.527-00.147,K,352.527,-0.147,261.79561,-35.313103,91.3,,,-57.3;-38.0,Anderson et al. (2011),-49.2,Bronfman; Nyman; & May (1996),CS,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,445.865,0.0,0.0,FA017,G351.5+000,S300013,G352.526-00.143,7608,0,0,NONE,0,1285.5,3407.5,91,115,1283.1,3402.6,89.8,111.8,25.3,1285.7,3405.7,352.52643,-0.14304,261.7913,-35.31144,1292.8,3393.7,352.52346,-0.14802,73.3,1.833,1289.0,3406.5,57.2,352.52506,-0.14271,1.43,2.244,2.794,10.154961531475578,-5.055217116023414e-05,0.0129708750173449,0.0007787689512167,0.0006979218742344,0.0004316136145579,0.9408190365938937,1.8740503672419484,3.0496424152646737,0.066816154903764,0.0131142445241807,1.1438748965772223,9.214142494881685,0.068090982997485,0.2858862081260869,0.0021126516056748,0.0,0.0,9.214142494881685,0.068090982997485,0.2858862081260869,0.0021126516056748,1,0,HII,6,G352.527-00.147,,,-47.65,10.43,1.53,47.40833239937139
G352.234-00.152,K,352.234,-0.151,261.59962,-35.558803,79.5,,G352.233-00.151,-88.6,Anderson et al. (2011),,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,186.281,0.0,0.0,FA015,G351.5+000,S1732,G352.229-00.155,919,0,0,NONE,0,2001.5,3372.5,59,51,2001.4,3376.6,28.9,68.7,60.0,1998.3,3377.2,352.2295,-0.15491,261.60009,-35.5645,1997.7,3378.2,352.22972,-0.15452,39.0,0.975,1998.5,3371.5,35.4,352.2294,-0.15729,0.884,0.722,1.717,2.085776225780137,0.0010303066810593,0.0040419553406536,0.0022696150443744,0.0022173095494508,0.0006939304057795,0.5609363392752129,0.957191001850204,1.0306366770632267,0.0261600777927536,0.0099255023063357,0.3008917292887886,1.524839886504924,0.0279797295583069,0.0473110431485575,0.0008681240595379,0.0,0.0,1.524839886504924,0.0279797295583069,0.0473110431485575,0.0008681240595379,1,0,HII,6,G352.234-00.152,,,-88.6,10.43,1.53,47.47205657791515
G351.693+00.671,K,351.693,0.672,260.38899,-35.541566,175.1,,G351.691+00.669,3.1,Anderson et al. (2011),,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1488.11,0.0,0.0,FA012,G351.5+000,S300044,G351.692+00.672,21948,2,0,NONE,0,3285.5,5362.0,169,168,3284.3,5363.4,169.3,163.7,9.0,3287.9,5360.7,351.69214,0.67154,260.38872,-35.54245,3280.1,5345.0,351.69541,0.66502,119.1,2.979,3293.6,5358.8,93.3,351.68975,0.67079,2.332,4.092,4.233,30.511925290157365,-0.0001743082539178,0.0194155871868133,0.0013337239176336,0.0009847871842794,0.0010498943112782,-2.2213263581710634,-0.3215055321556039,7.2386758689418205,0.1178414949901044,0.0326325735910406,4.834469245859979,32.73325164832843,0.1222763378609185,1.015611078141652,0.0037938547829079,0.6558590430417098,0.0101814603411672,32.07739260528672,0.1226994903630665,0.9952618101566436,0.0038069838900782,1,0,HII,6,G351.693+00.671,,,3.1,10.26,1.53,47.8861730348834
G351.025+00.156,K,351.025,0.156,260.4436,-36.384154,88.2,,,4.8,Anderson et al. (2011),,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,131.944,0.0,0.0,FA007,G351.5+000,S300041,G351.026+00.154,3022,0,0,NONE,0,4887.5,4119.0,63,62,4887.0,4118.0,60.0,62.0,90.0,4887.0,4118.0,351.02582,0.15376,260.44688,-36.38496,4888.6,4120.7,351.02517,0.15487,44.2,1.105,4887.5,4119.4,34.2,351.02563,0.15433,0.855,1.5,1.55,1.779030798724648,-0.0004938022466376,0.0020156644750386,0.0005863960355891,0.0005998306442052,0.0004484422510847,-1.1920368623512332,-0.8399311826770243,-0.6439338570194981,0.0097245082322264,0.0072807056573512,0.400240197199226,2.971067661075881,0.0121480342124816,0.0921829967555686,0.000376915750882,0.0,0.0,2.971067661075881,0.0121480342124816,0.0921829967555686,0.000376915750882,1,0,HII,6,G351.025+00.156,,,4.8,11.53,1.57,46.95047059213086
G350.340+00.164,K,350.34,0.164,259.94809,-36.942094,82.2,,G350.330+00.157,-62.9,Anderson et al. (2011),,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1009.34,0.0,0.0,FA003,G351.5+000,S30044,G350.339+00.163,3244,0,0,NONE,0,6539.0,4137.0,70,68,6533.7,4142.7,75.7,57.7,57.9,6535.0,4139.2,350.33909,0.16258,259.94941,-36.94393,6531.7,4139.6,350.34045,0.16273,48.8,1.22,6538.4,4139.7,38.3,350.33767,0.16278,0.957,1.443,1.893,7.94998241198482,0.000371377391275,0.0058838897384703,0.0022517467905243,0.002082748687826,0.0008231476458002,0.1234407078853109,2.242182359153424,2.952366250439761,0.1406387857888541,0.0094682751518384,0.5392762485353743,7.826541704099509,0.1409571434958658,0.2428332676392391,0.0043734621300574,0.0,0.0,7.826541704099509,0.1409571434958658,0.2428332676392391,0.0043734621300574,1,0,HII,6,G350.340+00.164,,,-62.9,11.53,1.57,47.28730139618395
G350.323+00.141,K,350.323,0.142,259.959,-36.968918,82.2,,G350.330+00.157,-62.9,Anderson et al. (2011),,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1009.34,0.0,0.0,FA003,G351.5+000,S30045,G350.325+00.141,3321,0,0,NONE,0,6570.0,4085.5,64,79,6570.3,4085.3,62.9,67.9,45.0,6569.6,4086.5,350.32468,0.14063,259.9616,-36.96832,6569.3,4086.9,350.32481,0.14078,50.8,1.271,6566.0,4085.0,39.2,350.32616,0.14,0.98,1.574,1.697,9.388395388319625,0.0007653387729078,0.0053381519392132,0.0028269784367117,0.0028460326138883,0.0009858017871431,0.3249341386402193,5.239728161458804,6.113335439952087,0.1631679148419737,0.0146059211800095,0.841711751259774,9.063461249679404,0.1638203325823576,0.2812110373382977,0.0050828358387055,0.0,0.0,9.063461249679404,0.1638203325823576,0.2812110373382977,0.0050828358387055,1,0,HII,6,G350.323+00.141,,,-62.9,3.46,1.81,46.09739114811176
G350.201+00.013,K,350.201,0.014,260.00309,-37.142275,98.1,,G350.177+00.017,-68.9,Anderson et al. (2011),,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,784.901,0.0,0.0,FA002,G351.5+000,S3000104,G350.193+00.014,10534,3,2,S30047;S30048,0,6886.5,3782.5,123,107,6886.0,3782.0,106.0,122.0,90.0,6885.9,3783.0,350.19284,0.01415,259.99699,-37.14882,6898.8,3784.4,350.18746,0.01473,81.5,2.038,6886.5,3787.0,66.7,350.19259,0.01583,1.668,2.65,3.051,22.65809347446969,-0.0002925299631897,0.1363455802202224,0.0011080667101567,0.0009976213332265,0.0008251147385315,-1.8331908714229936,0.0183797337027726,-0.1269517307183455,0.0405208528380176,0.0081220202699851,0.8336057968515816,24.491284345892687,0.041326828186861,0.7598884451455357,0.0012822430530874,0.1869106264552101,0.0134771605014828,24.30437371943748,0.0434688461218958,0.7540891892424028,0.0013487032131647,1,0,HII,6,G350.201+00.013,,,-68.9,10.42,1.50,47.4661212262285
G350.015+00.433,K,350.015,0.434,259.43837,-37.053245,39.9,,,-33.5,Anderson et al. (2011),-31.5,Bronfman; Nyman; & May (1996),CS,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,536.343,0.0,0.0,FA001,G351.5+000,S6755,G350.015+00.434,285,0,0,NONE,0,7312.5,4792.0,19,24,7312.0,4791.5,23.0,18.0,90.0,7312.5,4791.1,350.01502,0.43421,259.43785,-37.05294,7312.4,4789.9,350.01505,0.43372,15.3,0.383,7313.5,4791.5,13.2,350.01458,0.43438,0.33,0.45,0.575,2.664022761397064,0.002100266283378,0.0527745746076107,0.0043189286994415,0.0031708477763459,0.0025219346455206,0.4324137895018793,0.6114505800567118,0.6366959354778943,0.0313761124962142,0.0060758659171407,0.1025724221868413,2.2316089718951844,0.0319589828063749,0.0692398915416883,0.0009915879220618,0.0,0.0,2.2316089718951844,0.0319589828063749,0.0692398915416883,0.0009915879220618,1,0,HII,6,G350.015+00.433,,,-33.5,3.96,1.47,46.709920615875504
G350.001+00.429,K,350.001,0.43,259.43245,-37.067055,39.9,,,-33.5,Anderson et al. (2011),-31.5,Bronfman; Nyman; & May (1996),CS,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,536.343,0.0,0.0,FA001,G351.5+000,S6778,G349.996+00.428,1136,0,0,NONE,0,7359.5,4772.0,51,44,7361.9,4773.9,30.9,58.1,60.8,7358.1,4775.2,349.99597,0.42761,259.43084,-37.07231,7346.8,4780.3,350.00072,0.42971,33.7,0.842,7359.5,4769.5,29.3,349.99541,0.42521,0.733,0.773,1.453,4.8357161906023975,7.960404036566615e-05,0.0262412130832672,0.0018272746176143,0.0008619609870947,0.0020353623796394,-0.0110146570405049,0.14160313617577,0.0368148276895788,0.0034422944555947,0.0012756681516753,0.0429958836275504,4.846730847642903,0.003671065288471,0.1503789967010008,0.0001139017478498,0.0,0.0,4.846730847642903,0.003671065288471,0.1503789967010008,0.0001139017478498,1,0,HII,6,G350.001+00.429,,,-33.5,12.94,2.35,48.00601960354104
G349.578-00.682,K,349.578,-0.682,260.27521,-38.050682,80.0,,,-19.4,Anderson et al. (2011),-15.4,Urquart et al. (2007),13CO,,,,,,5.71066,,0.0,0.0,0.0,0.0,0.0,0.0,73.1382,0.0,0.0,FA652,G348.5+000,S700155,G349.571-00.686,2841,0,0,NONE,0,1182.0,2098.5,78,77,1185.3,2102.9,56.0,93.8,60.4,1178.4,2103.4,349.57122,-0.6857,260.27414,-38.05875,1174.8,2107.8,349.57273,-0.68384,54.8,1.37,1184.5,2101.5,48.1,349.56868,-0.68647,1.203,1.4,2.346,2.813124346689221,-0.0001611007173778,0.0040277442894876,0.0009235226547704,0.0006034214748069,0.0008772858364284,-0.6625979648495559,-0.552342139263746,-0.5610602643044622,0.0117390130248274,0.0018616021381502,0.0992253149226289,3.475722311538777,0.011885705251176,0.107840862315405,0.0003687764984154,0.0,0.0,3.475722311538777,0.011885705251176,0.107840862315405,0.0003687764984154,1,0,HII,6,G349.578-00.682,,,-19.4,16.49,1.12,47.753540251287724
G349.217+00.138,K,349.217,0.139,259.15997,-37.874759,91.9,,,-65.7,Anderson et al. (2011),,,,,,,,,3.19829,,0.0,0.0,0.0,0.0,0.0,0.0,405.155,0.0,0.0,FA643,G348.5+000,S700114,G349.216+00.143,2177,0,0,NONE,0,2029.5,4093.0,61,54,2031.8,4093.7,50.7,59.0,19.9,2031.4,4092.5,349.21569,0.14313,259.1546,-37.87336,2031.4,4092.0,349.2157,0.14291,40.7,1.018,2029.0,4094.0,34.1,349.21669,0.14375,0.853,1.269,1.475,9.841048357950058,0.0005469549796544,0.0098945023491978,0.0045204631869315,0.0046099759638309,0.0019983332309082,0.8834433185664239,2.8270359170751536,3.236591372227106,0.1243883594379285,0.0245225098725239,1.1441794215530063,8.957605039383633,0.1267825597395293,0.2779266480872235,0.0039336688444515,0.0,0.0,8.957605039383633,0.1267825597395293,0.2779266480872235,0.0039336688444515,1,0,HII,6,G349.217+00.138,,,-65.7,9.83,1.49,47.55261127689543
